typing_speed,key_hold_avg_ms,key_flight_avg_ms,mouse_velocity,scroll_speed,idle_time_s,click_deviation_px
3.2596023497308697,102.31614074094644,214.49273344135798,380.0986915641277,289.5387445258298,3.231870738341577,10.232557130945104
4.575781438472232,91.78212124531699,129.90813580075672,317.12938377516934,313.5184753224565,5.106171598861275,9.264638250609684
3.1454094450202845,80.21257990641615,190.9779201361017,385.3052467644271,277.8283842699985,5.804370501444857,8.800455188886206
4.146204516503329,124.81707051131445,191.942520351911,279.9391654875537,292.1116442596999,4.383411438456023,6.982633162189884
2.628230913284157,111.31972340939127,136.16029395730013,367.5991794043566,349.5628302864904,5.306834787793828,9.110183345806867
3.0702697657710987,86.78070380466103,164.22457697963188,357.67390065488775,273.79414576570696,3.2670813824876976,7.628801959700731
4.1378028651083865,86.68858210285491,190.70991557821344,345.43181999092224,203.60537395567923,4.628099696547116,9.373416829777355
4.516926605996788,103.95587541277769,140.52180647531281,351.00237419927487,404.97503425232526,6.0983891052606,6.509203924646066
4.1199577968329795,140.04238745520908,144.91049099744095,228.27056681516527,382.88724472142917,5.282551329743182,7.452293076861377
3.9190462023282318,105.32735567545511,135.4579771512839,321.5892564581327,222.4642382936629,3.944243714784916,5.030126622343959
3.789227413087498,82.9434268438741,124.63108173267833,366.499143079878,341.3824683147117,5.403589527723428,7.894977169981292
2.965034606742801,105.576624846453,133.76806137334984,371.189947439818,269.8215137669194,6.286297623145913,5.5669974091134655
3.496109054123704,105.09097574454194,119.4014933309436,288.06274013518293,315.8092329198636,1.3101056985605397,4.65786064951402
3.6775528603281487,61.45604042705171,150.85208670648066,448.599548860529,317.6534477408096,7.086333316920616,8.775983443566165
4.739985558353241,109.02269240267938,130.75066922353395,299.36776062498495,285.9355319810207,4.39474147037407,8.638219327572981
4.240532802697923,105.84317845624379,155.8446477947687,427.86200403687155,252.97406006481623,5.765881879832414,10.348621204845717
2.7658718912460865,122.53171456664153,111.10260884490933,389.90360533101796,258.56753686102445,7.15504446256141,6.706623291274703
4.226858778576356,143.2812097090162,158.27200580536143,314.7640883109338,245.02848507112546,2.5309873449851614,9.224158540510267
3.7304424037085786,130.27817053185964,170.8382240402231,484.27176248266585,250.0906675061733,3.723006195630416,9.652392716820989
3.526154599785829,105.16000357001305,100.15660893571362,276.44542177704636,295.9693025970387,4.480612347423731,9.334321423494785
4.428173402188608,90.08253364264993,159.3514142461893,424.3407921527001,257.0544006533549,3.5892436619760293,5.523038951593573
4.721699665747166,156.3204764584975,180.6917248118323,430.04076226300845,340.9231239427572,8.122885836506256,8.448090446813566
4.651896083381339,111.06593181226079,119.75897453271986,313.0565853646349,389.23476932015564,3.457810231111773,9.092420888163984
3.412547733744153,110.25072725443303,191.81430967094258,457.47257100450304,265.19680551779743,4.00001579692364,8.021535400723826
3.78355133690415,109.56574843201994,160.47547523415113,342.4967439780733,314.36427003212265,5.367900256885358,1.7405670248867455
4.231884401982494,113.56552569382139,132.3747036060398,380.20855404959,329.981106618176,2.83613085306304,8.48146887192044
4.682881588985651,107.40151258536903,148.60577305855736,378.22252871398547,328.32013625515646,4.287774718838725,14.637593118191727
3.664578033508297,99.67408387615575,163.95817281304306,350.5983880970617,304.55731607496523,5.571415870250315,6.919882193729052
3.870038716335328,100.15653905767294,151.90013478531029,416.75657912118476,344.56094510158334,4.400851272111479,5.815768706434037
3.22556551819578,109.41044113611203,163.46889981115922,415.5442104386549,328.9349371608394,4.831903653980093,9.120045679134195
3.1626553631435304,100.21835411959223,126.98316017301585,237.60276187332735,225.74025466036213,4.047202197592933,8.937134631399715
4.568768075675939,97.16877591181104,154.23402060090194,451.3038170014707,352.14936386335637,2.2739534434746194,11.578205496249243
4.949368019999576,111.91574409845414,114.6571375773755,243.6255608375028,353.2374502360045,5.578867780410629,4.226395532273337
3.9495929148937665,105.4104100864246,147.2193484662825,432.278234303916,254.2028337492851,8.158879528965034,10.194140757724977
4.702473028524417,137.0718737944884,127.40230896338025,438.8693595779308,302.2762701268561,5.033122935410189,9.77126618375439
4.253145217533344,62.282543448925786,131.61175143525583,283.6323498849361,340.99973956866415,5.40547541104559,7.573560389178362
3.548416171776413,129.64712333460432,180.90232938026094,331.24299984317906,287.4411708252383,6.246900959210347,9.01606195376507
4.25297692385589,132.42953346495733,177.28275301485672,282.6006732059845,364.37868286596074,2.7152051062159415,11.088372444795072
5.076625596526179,72.6789758166533,165.22845302267942,344.9555278797885,441.8323496771617,8.06452638463329,10.61694614008535
3.974921772623034,103.83162330655372,122.69218088318553,338.4376001069981,252.84083804190107,5.364191833561043,4.570942063778814
5.095250559069804,103.31406441207575,142.08978875762995,414.5762372588538,217.13732381077352,7.937342418360396,10.460474560266453
2.1661784271371793,84.66478949507922,180.3274424994796,451.7216122283726,318.22911573629256,3.680540608056819,7.805934184902444
4.575331753062657,95.99929962336424,153.54292284099762,457.6978667552969,343.2937503075686,8.272511460604084,8.218622294046547
4.0609329477667195,90.00963478161509,207.98323849954235,320.64823813951887,286.1480175693139,6.39527988926261,8.219590973005083
3.7906948546738928,141.5408679816252,159.8329459848593,345.3544688378831,387.19563979926204,5.995472154534245,7.54927103360522
4.064232543574851,126.84221107665431,154.8012279122508,242.15932654453349,219.68365201660507,5.421244017835666,11.575122491321196
2.6087017597793754,132.88799170989486,142.27208839493747,303.5890953452668,341.5751173818967,4.552648487465991,7.748846120452364
3.8462296785137418,122.99009715277823,153.33852261955707,427.53961431682205,263.6483507544664,7.160956985252971,4.641361614850494
4.249978800058223,89.67706811808988,146.1882540904864,473.0907976483762,403.1626743724378,5.2526477657264845,6.819410432090813
5.034525831319061,100.55863520696407,167.70271691721476,273.59557896840545,419.5509211900871,1.4592745335431259,8.536084150431426
3.637210847208447,118.80874210210253,173.9175579198646,318.5275018592974,254.00060473299914,2.9890643689273957,11.687644352891152
3.434054477974769,88.00169943994499,130.35026348730128,358.15159701287513,267.0265718454852,4.665477646053055,9.8092840548465
3.6487700694908245,122.83397174310298,116.71917616105554,379.61128111737247,351.5752732187881,5.557998169697999,5.448394163758868
4.640781482391452,105.67414283315357,104.09486567241758,303.32775360548476,276.7721610126291,4.898140719980187,15.455569750036675
4.2301257767617795,103.25322546410725,162.6997831728136,389.68427311248627,297.2753269240657,7.194147421628594,8.794325932933939
3.629167857363073,122.79727942766284,122.41583484565317,326.8312457050359,301.5233052325446,1.4880166447304752,11.826172213997044
4.359287203179349,117.99673960674872,96.17773517618792,358.98834103852045,184.81961062814062,5.258458285709288,7.544856699268313
4.067954284543628,103.50260901525657,159.71446511327412,398.23989736025896,299.16973523434575,1.7276373943031214,9.600077734116349
4.678051493373022,130.86793646055645,212.32498793581976,360.44955888676566,258.6163335561496,6.367482131871503,10.518405513555214
3.5085628342858532,90.54086010320185,149.84822721150266,329.4529876631402,270.4126306560137,4.829974314004395,11.654584135262768
3.7706364973815623,121.08684092499675,170.96226936129105,352.32731372519186,386.61792020812885,5.7552979496434125,11.172104916134675
3.72552429280749,120.6758226434309,152.04573396368912,353.81459285562653,224.60958634324462,3.445010670938421,10.616591000218934
2.975539536307517,104.42816409234817,147.52775867022143,334.09922790825107,348.7923112048786,7.303036876983953,7.054739806417674
4.2072841939452035,115.87039440035812,172.9769120746942,341.88427561330286,283.2622241800915,6.875104395305932,6.284761874131815
4.182738690525922,87.47995562506455,142.74313639528373,471.90530193533016,283.21438989024995,6.050379745421398,8.997822530972593
4.003579419649722,126.63248634572422,156.6848078517976,399.2643613558867,347.4223137631027,4.766868955645807,10.799384217023208
3.835789006637397,106.6717615440262,158.04244515490035,339.31637773795876,320.40307767413344,6.043743113531238,7.331837897670178
3.00924048056471,100.59098563065729,133.29773865892378,408.7868083157515,334.23677983317185,3.727593377622772,11.19551589714316
3.705548274064249,128.882166065064,174.80105873841308,336.6326357170793,358.09107963197164,6.540000186237282,12.357850236458539
3.7600998384312616,97.32181357023033,145.6260060826148,442.1187246310649,280.1214970090006,7.969065609783058,5.251037242779741
3.4384059115448666,84.64769666545592,131.1063710126789,385.87495345386657,263.265795929535,6.927099007962536,5.489237888611161
3.887100001833794,81.98067487656974,163.41274608926008,352.48884991970397,234.89096840653212,3.6867155543466628,7.578874823283991
4.282835599770177,120.90817912422152,127.53830045522406,391.34018480671944,250.47536820126268,5.6505511710915854,8.92283800456759
5.320330130847371,86.95227165506691,150.7045289342282,250.03866935520506,476.9456655185235,2.672345221234434,6.4262989586988475
4.122204468982288,141.58629527571856,149.7720250838949,281.12627717631364,374.68077484420724,6.030302560116216,12.056608036601434
4.180285273505935,72.525270658093,177.14738914578945,276.42524955206613,218.9355380275187,5.81108614315257,9.272200584555353
3.947887858963683,140.5362146292207,161.86745582199882,370.00601663345947,220.6525225953858,1.6343305888421047,8.11834114472222
2.656860149290671,113.79831440964713,149.3743260313714,481.27604996395644,328.9119637031095,2.908789080957745,3.6922714283944176
3.9814402871855483,108.25916398633294,170.44415748000716,516.1910102334842,332.835887842678,4.4903499858612195,4.052552550717479
4.042161146958718,100.1914564374389,184.75518872543284,404.663577100853,332.93303011904186,4.458452455146513,8.843027750845419
5.7242694787397,117.18445005833728,163.94525765879655,395.05911324611196,284.70265238677814,2.8229415162461504,1.6022131215354918
3.8653473246532144,109.32257535635273,150.2588154960845,233.92595860930828,292.472744399826,5.700161712833931,11.037912228932216
4.211083139633529,129.85943387629737,117.20409419124601,322.0128340186185,319.6727714495614,5.452652496092922,7.525538466883039
3.97570176120633,112.05609767591672,123.37215842311568,304.85513736642326,305.15358037759984,4.650315562438665,17.7292789087842
3.1819253736663278,112.7054317063138,142.3693823911333,316.5406681224219,166.84197763514788,3.639575299714947,14.923748751848333
4.7999759701605145,103.4549801801506,134.76219494601793,348.2299326990647,286.21202216548835,6.887672827549814,7.45565279225745
4.526353122880742,108.97497877302078,145.32571742536385,326.9536595612011,248.9156139443812,7.979732803558932,7.680988992406055
4.553722362930133,115.54043184005707,151.41624812242767,221.44901327369485,310.5126851345107,4.129589329076233,10.98674454200609
3.363428781643683,79.21696893218075,163.24231885891828,412.35371792822735,479.1155401562046,3.898099549121323,13.109517829754113
4.9819560176552695,85.73266240209716,148.23753054852273,284.90798819821356,322.04889992845824,5.884173797741593,3.085912827691949
3.0187042560454036,123.37875369240886,162.16254109565506,376.7472804877805,281.18821882965614,4.3555471164554245,2.6408736039359404
4.410799965660189,113.07557788630295,151.611860370253,505.1857868824982,355.3080901186351,4.749085038806179,6.133895583336856
5.533318938066985,106.68829994565178,100.61333584115322,295.64307858895035,328.96127323255274,6.331375673104409,9.748212749521594
3.306624572408518,110.33181079517708,126.51661515453114,182.87987340775692,325.2056694271105,1.5631590424868729,9.490620771522792
3.60359158927806,116.25647069651008,146.3978111069596,339.97970446839224,336.41103559294027,7.372944184734805,11.20931436495155
4.069755955561349,100.28432575443149,119.7576314289723,437.0671744499,423.39261388977246,5.130824943792814,4.400907414904076
3.6475670421186606,95.99051494275837,164.9982182499051,497.0843217954416,232.14669388044507,4.259312339788075,1.0515684110933705
2.914535598253707,113.52521459175827,188.26877080859242,273.93152838833083,328.41792460868726,4.839378522401392,10.574042585906437
4.0479940823642195,92.38929000292943,180.46904629243292,394.7689456265565,244.41713220110768,4.932372839036934,5.515411181104296
3.2563874003917266,117.34854960286049,144.6639282267448,327.4282680253963,333.3307587805349,1.8838376537991341,1.9445364068340858
4.331514701444627,79.35349512371887,187.2681534212488,352.5836151987105,244.87880931083433,7.690888809415824,8.435191237878145
3.3564030360363377,128.5248014718616,153.7166864300528,545.1040342911924,274.95799118369496,5.074386138087113,10.379527064656031
5.084954083512278,118.50675468343478,141.57285072204903,254.7920770123393,282.2946051457256,5.797403834805276,7.633828603636168
3.451722695364634,114.60853521764976,134.6649334114765,377.7617763046201,358.54900316068256,6.712789587033277,6.626454841452532
3.774556938656027,127.68843771101925,142.43825783779678,392.73852202358034,355.1072666365448,3.1619075763914593,7.521913303562281
4.5694620521587686,139.97854000032638,140.2955795364693,436.0050427457543,225.25695741321692,5.852249418263411,6.8882517127976515
3.1383949784962315,128.25866117032635,154.26040555938718,366.8588207429627,303.2960466599909,4.5182460363821715,3.955858664179498
4.1592219542228905,76.86426383603037,154.0143495262466,381.56353776528715,257.4252087150496,6.5241873953896885,5.8559579690287045
4.9149999279977,86.96761459875736,150.07615050383535,332.5846002804746,224.48970535947993,1.170990643367308,9.563839715041443
2.874761735807141,98.75326560147778,160.92345424365874,378.8388858871575,286.9789769745378,4.8216302595657154,8.9650356241295
4.129243700972613,110.469638903795,179.76615686965854,335.9765407151813,281.49103269265083,3.914922819588869,8.504179417900462
4.181917955973897,119.31786236844421,173.7388533860331,403.5100322899236,445.60298918073136,5.77807331114148,5.0145545544398615
4.547276010244117,96.93661136323762,112.87755078875242,334.1272764769456,325.9775895216418,5.846079537262764,7.4554905135929985
3.1341345023853426,113.36180176058741,86.15197162745113,386.3970275731531,217.34294995474576,3.726273389320353,1.468804860671436
3.0756803708410065,96.4031072176402,173.35799778098183,357.9516030420515,266.11355974974344,3.7180870444831218,8.53542999165617
4.3653590959318285,98.99267954614493,115.82803253961447,438.82351755405176,361.2829977257639,4.800802336596807,12.286573123440702
4.20788927126323,84.680100256732,144.3808649526829,356.40243934880596,425.3065663721955,3.386043990832625,3.5776036038736834
4.1753449952421136,93.38180157000372,120.74717434851601,235.8877272255183,204.8410012657225,6.515570651813828,6.242216980046734
4.242513746647883,85.66967709890599,104.9504890604995,448.3345050499794,187.2045368916573,4.335427039194597,8.987320336130388
3.5239826948950563,92.43428144640801,163.5365682051197,296.5987389396167,412.25791052230693,0.5,11.75852790328245
4.162577588012702,128.9655523389411,168.97887900756618,314.2363562945826,323.3768506422542,4.325320298080749,6.655326151099551
4.205150731309077,92.91082000102503,135.587239981832,318.30370941695554,247.902436087418,3.13062112248085,5.9232490122023105
3.4999540073815427,157.38287716707305,85.22394269637725,456.2106665219572,332.0777451673461,2.063703532170298,2.09323057275175
5.306042157801329,118.879722215856,136.34388879368794,210.50280502149133,141.85513565898734,2.7726320511993694,8.310314387924318
4.331683044638251,113.32705022650774,159.79510013506365,579.6423973561996,300.2025303958297,5.196935249299346,14.126228120431232
3.166087551958146,94.54955995673815,113.02721078064678,433.9239766346236,319.66927037058514,7.391553490846816,8.832075385894028
4.459587526043681,122.60557782936185,154.5839979944789,375.6267239890412,355.45620837226977,5.563732052956964,7.93316306244886
3.317722830840875,99.63851912772007,149.61725377067512,356.15741995685994,239.16624286244775,3.9082939012116684,8.966246932300956
4.550959222619716,112.19617666361651,164.4822874900272,379.988785240036,305.14122968420156,5.820627551307265,7.966723988154194
4.811016905305182,156.0815216888383,152.98950921035384,396.4785699865537,244.47452243642476,4.173637441605814,5.56095688321961
3.425522377153803,108.2709218049563,125.67327647796111,405.165091016504,315.323025340459,3.74971933550634,10.469839747033117
4.6743632904710255,130.68691987314216,179.91428754161228,398.8923126202414,246.27922065821855,2.922147197180628,8.677284569335264
4.288946648855549,97.34282434773402,146.03676067432576,366.27064768786744,275.51394965038673,1.8467081478469054,8.052839755800973
4.575442111996143,109.37020717105469,149.31738651225172,346.18631057848717,240.25107631258626,4.298137328192999,5.07390191816525
5.3277550878577635,141.87441144143918,126.6683010231701,349.4108701442542,339.0681745094194,5.284496281856237,11.910523795804277
3.828228318797991,98.71459295982018,138.91794372021224,346.3564203753123,351.5070669993999,4.826077393973199,9.99410823599933
3.4723846849497573,142.62407404394472,127.87993214932747,439.3639067806945,285.92276580255515,4.251259529694755,6.341237487898094
3.3773398992621337,122.73953483819855,145.67634850191442,401.54897055966035,302.2942796976017,3.297657090745794,11.005474561045812
3.4289328005241932,99.87559803390319,192.7927120035586,154.1727955735004,213.08451512198735,6.094843145032943,6.507287484844379
3.946028803410127,121.38333930299937,115.7024714267161,405.9130543570833,282.01940111959277,2.629162544096147,5.653989522466889
4.238806382371651,127.50598009328114,109.66096505308147,373.63153363031427,296.9877229774953,6.396850244918255,5.720890647559139
4.193683559531014,121.19257931990954,186.77925818734022,358.69038704878716,457.2475854617985,3.1960093659318956,2.6867943407357266
4.579028274325217,81.73595504197178,144.76690807120335,332.803708283778,233.28197845355018,3.645616572764537,9.414627141254616
4.009101324314535,96.91153083515236,133.27318153350208,438.68789039902094,387.85063432514625,2.359786656891781,2.506565364984949
5.017473854010122,105.54466456007292,175.9976171849019,426.3268523486,359.81152640794846,4.097476135605854,4.314668506202712
3.8147402167334308,108.66019827619917,134.8596115065784,305.89856325234734,316.8381842694082,6.755562425260362,1.7732359727644003
5.904118416612733,121.1720977559122,195.65024283867342,388.49366009871744,405.517229051708,5.928130559199122,7.741790921627321
4.437967143435504,113.19861801679856,166.94814678348172,291.98402858211,322.32632835641175,6.7611598016504635,7.549038619184384
3.3999897105086023,85.96380154321818,137.80221479635742,263.4267284647749,323.34955174007575,5.9398565826810845,7.019911360440908
3.2503752513572213,116.84356131810733,203.93270533163758,316.12979427870243,296.81276081894725,3.0133943086453354,4.872266915988272
4.33773069067023,120.99054341510882,134.85712692491654,420.36754306679313,373.4141329451177,4.404579396210397,4.483298739690079
3.8435760502719045,120.07622806275872,168.5523843002327,426.71875317632606,365.788154028653,3.595641567588567,9.393109590639723
4.499800345864465,129.45405305998318,157.4823145101623,395.9159794068105,262.4593627502272,7.395034827270273,6.348344204874537
4.331266337201481,125.01059878188028,182.54353223496994,410.7567050793598,220.84516832407394,2.8457804364326393,8.949074964608434
3.949019761140189,118.26524142611186,189.0377799181713,396.1324800980471,287.82116175626055,6.6086558409004,5.344253941627333
3.4072443973521165,108.73701719374435,150.80010372664415,315.09628833439336,251.99768613614123,6.607316966195785,8.543188228313246
2.9396069427198945,80.10270319671216,131.1645532413454,390.23457812717584,296.1885255230787,8.293316363088957,11.909834111948191
3.687439533553085,117.73312794438655,161.4993035734779,416.02866676593777,374.24628808104836,4.262564133266904,9.75849740117835
4.5994791560264305,113.738378368936,133.05711575619733,412.8003930869502,272.5619006947926,6.2821798872442915,6.762758545350559
4.149865620891143,114.88841906951671,200.33468118816558,443.223936003225,297.4305971213055,9.106973305769916,8.771596911067782
3.1279828549016084,87.01852563523443,153.41338327706845,409.58126930407445,303.4813640885037,3.888244981519346,7.278004476409361
4.121226648095828,90.54098227265128,140.8669612171973,384.6013745279108,350.9058529323171,2.2369275544417526,8.023640554084185
4.269722165810186,128.95675135999227,154.6170076466227,434.91051668214993,165.18663996092369,1.6159819389660255,7.023166843554489
3.381299794659207,109.2880072305802,116.32184276175758,358.1435118525658,263.5979823140822,6.2828816519503965,7.5069943823438265
4.10760757416187,122.26701255270724,125.7096490372337,298.26877441405975,312.67702153676834,1.6103296254945492,8.636280059222525
4.0407461029122,110.5097307703483,180.01034769861064,348.5853125239365,372.0047373856117,4.329825704711739,5.019923901254148
3.199920791518564,110.53561051092342,133.5776430257151,307.85681486354855,270.4858531496277,5.787163736670129,4.952363519030065
4.250451152243798,126.88910850756795,123.82722543295151,312.7375207517933,187.40683763748757,5.333315966293846,3.834372338506367
4.392549168457764,100.71119489208726,163.41631881318216,349.88369304991375,337.18268675796816,5.76580075553151,3.1991866864888703
4.758135870222694,111.73017398493771,179.64260386657492,304.53060553000273,261.87825667046224,5.400121740441537,4.348151923338562
4.737661436424432,101.67904480330924,167.97383276662666,338.4426929252672,228.6200004545783,7.301958463964108,8.478387520412387
3.035631442430036,102.17906790621832,174.90119214514542,227.446973313235,262.53927661720655,3.2858305146701654,5.321637453524348
3.343522472059414,104.43490177756449,131.08012278576348,374.9305595161057,288.92847854064905,3.7814087507746437,9.540843392693288
4.360524687046062,113.99840788940683,114.45473333145391,360.0843832753557,263.71532012770723,3.6092129985125165,8.104141246257685
4.359650165638546,101.3825248100574,187.53334129888717,302.80379582522664,167.66603657405585,6.494345261352699,2.0944873596858393
4.360533380414234,132.60361026032336,141.9330040289466,406.14719679026837,353.8239718132279,6.620717459111114,9.96492675266507
6.696912043458305,93.89706856004892,143.7291745886238,425.6299096338591,376.4925024767233,5.812205574773315,10.43239593677513
4.399623357485217,106.63631040509554,183.20485354622645,247.47080949417182,339.0913194803703,7.130288600401871,5.0184119754954395
4.7948959481264195,102.08484095106485,163.9057502350165,306.609265500365,231.738859774511,2.8795264387225146,9.260574628684974
4.667801234445242,136.0456019183672,161.3971943020402,306.1600355148891,287.9105079631489,8.001003400792047,5.430505287772403
4.455973875914059,113.53798597720834,204.1250586225271,294.2067829223795,299.6087210862325,7.741829519082065,8.293011130245006
3.7793115287517582,128.57320171043543,133.9120442404964,418.0632389352224,335.9276633737146,6.324119595042344,4.206504779135103
4.531278454345287,83.2599132853345,173.19600320203094,346.43217028590374,340.1004293230849,8.207238035787908,2.6206806423962696
3.4590223498237,114.80690478564667,151.42532812242712,341.48396110825723,255.94957207329026,2.018078226180007,6.851548431161094
3.834226975281994,126.01335432122187,156.71480697158142,219.72963449152726,304.91973338481364,4.055993354727226,7.628813161175492
3.6602455165196277,111.48111180695764,188.2117106603133,404.47926211464585,327.4368242769145,3.676453770772486,6.806960919156188
4.057311897570425,129.17864675117633,162.6958939072406,273.25191236025694,387.34933932880597,6.298662782763218,4.447908325332322
5.6202609966714565,100.6888078981933,163.45740197624082,364.195284118643,342.2703923894834,3.109746668716138,6.800302813606589
2.6929143651857768,135.36825392334043,176.81268343274505,379.4163856570734,347.3434012425311,6.363491268807474,8.807884257742202
4.480382133262159,151.3801662251465,140.87618176142786,455.24610170870557,305.02959767576164,7.466965059194084,7.8653209096323895
2.871098890167244,103.46890591208614,129.01975831652484,268.38257206166213,384.6275487122102,6.251365220151198,8.54750309179764
3.6696476939473968,101.9809546147861,123.87977014947415,148.63414909254223,324.58576775756984,5.510751842590702,5.989654398637301
4.762265417877156,136.1609205881186,100.84108526559996,372.86946813275864,248.33472538958577,3.2218279863786514,11.515153744148478
4.044996013366824,138.43229862315283,201.40517824850804,486.03578270575974,384.20219820751146,3.4756682609743437,4.471479990335658
3.245578655449486,100.58851951124117,122.41979085695792,446.7262447057606,341.87419635234164,7.249314029534,9.462680891260156
3.4992874035180224,102.43663729227457,144.4686594103557,374.6761590692238,273.41735873229106,6.402828207029598,11.545673278879885
4.475718424254273,104.92787704051086,143.07966750277697,325.5854670057567,271.2304219560454,4.92976486512042,9.442724278246686
3.4887433577980045,85.79989080138301,157.6851674452275,416.49858176461174,317.79453270844573,4.247762817621397,7.39242731880551
4.1515210127073825,93.46426496328444,170.3934303134824,291.8517660206872,327.7910877160551,1.3535458283995214,6.415108860011062
4.03190028793267,91.92546619846277,171.51183720899363,393.34504385493534,311.83753593787236,3.07246564636801,11.108262953138768
3.543879756675928,96.17964382812569,135.42306403577655,395.3829111416639,318.6785204065731,8.440554356851502,3.7310752242149814
5.500760862527728,109.37567202703794,145.8219571553397,434.2146935249216,401.99744247458284,2.6951799721955596,5.089627218861069
4.443743315622608,114.21586518565738,157.06449876220748,553.1762027237754,364.29258913409313,5.341063678197945,6.807326703524836
2.5824001893396753,137.9090088706534,143.78272184541132,387.4691177025137,311.43813547590145,6.813399151751358,11.712961272535996
4.1305180203386,92.02962726670177,190.18363940049983,324.3725462004751,356.478634846049,2.7411391975958734,9.139302908122687
3.5367494746621286,127.7178031725785,162.27437379095628,358.2097981465604,238.04856578834762,5.33247885460595,5.095862724469264
4.596703334357357,106.14820080394084,168.37194465124543,236.1646866577617,323.87562299680854,6.688247967519179,7.069076883845289
3.4452354830971097,109.10965322625621,166.57203171668533,311.37008082376593,408.5583809839866,5.02249877943305,6.157030567711117
3.9196844909731707,122.14675085899887,179.33684643713312,331.35022933208273,286.91724627645755,10.163125500200184,5.870633023299394
4.35349109528632,89.79100361187862,154.52553896759267,323.31381214457855,249.14196428285493,1.9965213340192483,10.936668675670337
4.606028635919085,116.88337543131291,117.57920130110384,370.66484104236054,260.87466668441635,6.905711353790982,3.8847706122094827
3.159792515060957,112.99613974783502,159.99219879381604,302.43060473324596,234.6220177594567,4.688956872686364,12.82634256720312
